jockey_name,jockey_id,category,rides_total,rides_jra,rides_nar,nige_rate,senko_rate,mae_iki_rate,chudan_rate,koho_rate,avg_pos1c_rel,ds_rides,ds_nige_rate,ds_senko_rate,ds_mae_iki_rate,ns_rides,ns_koho_rate,wins,win_rate,recent_rides,recent_nige_rate,recent_mae_iki_rate
藤江渉（川崎）,30990,NAR,4,0,4,25.0,0.0,25.0,0.0,75.0,0.6333,0,0.0,0.0,0.0,0,0.0,0,0.0,4,25.0,25.0
西村栄（船橋）,30840,NAR,4,0,4,25.0,25.0,50.0,0.0,50.0,0.4548,0,0.0,0.0,0.0,0,0.0,0,0.0,4,25.0,50.0
谷原 柚希,01219,JRA,4,4,0,0.0,0.0,0.0,50.0,50.0,0.6384,1,0.0,0.0,0.0,0,0.0,0,0.0,4,0.0,0.0
遠藤,01218,JRA,4,4,0,0.0,0.0,0.0,25.0,50.0,0.5525,2,0.0,0.0,0.0,0,0.0,0,0.0,4,0.0,0.0
Ｃ．デム,05473,NAR,4,0,4,0.0,0.0,0.0,100.0,0.0,0.4318,1,0.0,0.0,0.0,1,0.0,1,25.0,0,0.0,0.0
▲和田陽希,01223,NAR,3,0,3,0.0,0.0,0.0,0.0,100.0,0.7288,3,0.0,0.0,0.0,0,0.0,0,0.0,2,0.0,0.0
▲小林美駒,01206,NAR,3,0,3,0.0,0.0,0.0,33.33,66.67,0.7947,3,0.0,0.0,0.0,0,0.0,0,0.0,3,0.0,0.0
▲石神深,01209,JRA,3,3,0,0.0,0.0,0.0,66.67,33.33,0.475,2,0.0,0.0,0.0,1,0.0,1,33.33,3,0.0,0.0
▲舟山瑠,01221,JRA,3,3,0,33.33,0.0,33.33,66.67,0.0,0.2635,1,0.0,0.0,0.0,2,0.0,0,0.0,3,33.33,33.33
△横山琉人,01192,NAR,3,0,3,0.0,0.0,0.0,100.0,0.0,0.4444,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0
△永野猛蔵,01188,NAR,3,0,3,66.67,0.0,66.67,0.0,33.33,0.379,0,0.0,0.0,0.0,0,0.0,1,33.33,0,0.0,0.0
△田口貫太,01208,NAR,3,0,3,33.33,0.0,33.33,0.0,66.67,0.4732,2,0.0,0.0,0.0,1,0.0,1,33.33,0,0.0,0.0
△長浜鴻,01214,JRA,3,3,0,0.0,0.0,0.0,66.67,33.33,0.6236,3,0.0,0.0,0.0,0,0.0,0,0.0,3,0.0,0.0
★大江原比,01210,NAR,3,0,3,0.0,0.0,0.0,33.33,66.67,0.7389,3,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0
★永島ま,01187,JRA,3,3,0,0.0,33.33,33.33,0.0,33.33,0.3958,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0
☆佐々木大,01197,NAR,3,0,3,33.33,33.33,66.67,33.33,0.0,0.2593,2,0.0,50.0,50.0,1,0.0,0,0.0,0,0.0,0.0
☆吉村誠,01216,JRA,3,3,0,0.0,0.0,0.0,33.33,33.33,0.4838,3,0.0,0.0,0.0,0,0.0,0,0.0,3,0.0,0.0
☆松本大,01191,JRA,3,3,0,0.0,33.33,33.33,66.67,0.0,0.4133,3,0.0,33.33,33.33,0,0.0,0,0.0,2,0.0,50.0
☆泉谷楓,01182,JRA,3,3,0,0.0,33.33,33.33,66.67,0.0,0.388,1,0.0,100.0,100.0,0,0.0,0,0.0,0,0.0,0.0
☆泉谷楓真,01182,NAR,3,0,3,0.0,0.0,0.0,66.67,33.33,0.5611,2,0.0,0.0,0.0,1,0.0,0,0.0,0,0.0,0.0
☆田口貫,01208,JRA,3,3,0,0.0,66.67,66.67,33.33,0.0,0.2966,2,0.0,50.0,50.0,1,0.0,0,0.0,0,0.0,0.0
☆角田大河,01199,NAR,3,0,3,0.0,33.33,33.33,66.67,0.0,0.362,1,0.0,100.0,100.0,2,0.0,1,33.33,0,0.0,0.0
中井裕,01141,JRA,3,3,0,33.33,0.0,33.33,33.33,33.33,0.484,2,0.0,0.0,0.0,1,0.0,0,0.0,3,33.33,33.33
中村 将之,01101,JRA,3,3,0,33.33,0.0,33.33,66.67,0.0,0.3238,1,0.0,0.0,0.0,0,0.0,1,33.33,3,33.33,33.33
伊藤工真,01119,NAR,3,0,3,0.0,33.33,33.33,33.33,33.33,0.4048,2,0.0,0.0,0.0,1,0.0,0,0.0,2,0.0,0.0
大友一（ばんえい）,38087,NAR,3,0,3,0.0,0.0,0.0,0.0,100.0,0.875,0,0.0,0.0,0.0,0,0.0,0,0.0,3,0.0,0.0
大江原 圭,01120,JRA,3,3,0,0.0,33.33,33.33,33.33,33.33,0.5905,1,0.0,0.0,0.0,0,0.0,1,33.33,3,0.0,33.33
太宰啓介,01037,NAR,3,0,3,0.0,33.33,33.33,66.67,0.0,0.3889,3,0.0,33.33,33.33,0,0.0,0,0.0,1,0.0,0.0
小林 凌大,01177,JRA,3,3,0,0.0,0.0,0.0,0.0,66.67,0.5744,1,0.0,0.0,0.0,0,0.0,0,0.0,3,0.0,0.0
山林信（川崎）,30910,NAR,3,0,3,0.0,0.0,0.0,33.33,66.67,0.8519,0,0.0,0.0,0.0,0,0.0,0,0.0,3,0.0,0.0
岡田 祥嗣,05429,JRA,3,3,0,0.0,33.33,33.33,33.33,33.33,0.463,1,0.0,0.0,0.0,0,0.0,0,0.0,3,0.0,33.33
川須栄,01128,JRA,3,3,0,33.33,0.0,33.33,33.33,33.33,0.4167,1,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0
服部寿希,01172,NAR,3,0,3,0.0,0.0,0.0,66.67,33.33,0.6222,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0
木澤奨,05652,NAR,3,0,3,0.0,0.0,0.0,33.33,66.67,0.7302,2,0.0,0.0,0.0,1,0.0,1,33.33,0,0.0,0.0
松本秀（ばんえい）,38056,NAR,3,0,3,0.0,33.33,33.33,0.0,66.67,0.7083,0,0.0,0.0,0.0,0,0.0,0,0.0,3,0.0,33.33
森一馬,01139,JRA+NAR,3,1,2,0.0,33.33,33.33,66.67,0.0,0.3556,2,0.0,50.0,50.0,0,0.0,0,0.0,0,0.0,0.0
永島ま,01187,JRA,3,3,0,33.33,33.33,66.67,33.33,0.0,0.1972,1,0.0,0.0,0.0,1,0.0,0,0.0,1,0.0,100.0
渡瀬和（兵庫）,30976,NAR,3,0,3,0.0,33.33,33.33,0.0,66.67,0.5889,0,0.0,0.0,0.0,0,0.0,1,33.33,3,0.0,33.33
的場 勇人,01108,JRA,3,3,0,0.0,0.0,0.0,66.67,33.33,0.6667,0,0.0,0.0,0.0,0,0.0,0,0.0,3,0.0,0.0
的場勇人,01108,NAR,3,0,3,33.33,33.33,66.67,33.33,0.0,0.3373,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0
荻野琢真,01112,NAR,3,0,3,0.0,33.33,33.33,33.33,33.33,0.4833,1,0.0,0.0,0.0,0,0.0,1,33.33,2,0.0,0.0
谷原,01219,JRA,3,3,0,0.0,33.33,33.33,0.0,66.67,0.4931,3,0.0,33.33,33.33,0,0.0,0,0.0,3,0.0,33.33
難波 剛健,01066,JRA,3,3,0,0.0,33.33,33.33,33.33,33.33,0.4714,0,0.0,0.0,0.0,0,0.0,0,0.0,3,0.0,33.33
高田 潤,01046,JRA,3,3,0,0.0,33.33,33.33,66.67,0.0,0.4238,0,0.0,0.0,0.0,0,0.0,1,33.33,3,0.0,33.33
鮫島良太,01099,NAR,3,0,3,33.33,0.0,33.33,33.33,33.33,0.4394,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0
▲上里直,01217,JRA,2,2,0,0.0,0.0,0.0,50.0,50.0,0.5938,2,0.0,0.0,0.0,0,0.0,0,0.0,2,0.0,0.0
▲土田真翔,01198,NAR,2,0,2,0.0,0.0,0.0,100.0,0.0,0.4,0,0.0,0.0,0.0,2,0.0,1,50.0,0,0.0,0.0
▲大塚,01175,JRA,2,2,0,0.0,0.0,0.0,0.0,100.0,0.75,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0
▲松本大,01191,JRA,2,2,0,0.0,0.0,0.0,100.0,0.0,0.3125,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0
▲松本大輝,01191,NAR,2,0,2,0.0,50.0,50.0,50.0,0.0,0.3333,0,0.0,0.0,0.0,0,0.0,1,50.0,0,0.0,0.0
▲橋木太,01215,JRA,2,2,0,0.0,50.0,50.0,50.0,0.0,0.2667,1,0.0,0.0,0.0,1,0.0,0,0.0,1,0.0,100.0
▲永島ま,01187,JRA,2,2,0,50.0,0.0,50.0,50.0,0.0,0.2597,1,0.0,0.0,0.0,1,0.0,0,0.0,0,0.0,0.0
▲永野猛蔵,01188,NAR,2,0,2,50.0,0.0,50.0,50.0,0.0,0.2898,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0
▲石田拓,01203,JRA,2,2,0,0.0,50.0,50.0,50.0,0.0,0.3444,1,0.0,0.0,0.0,1,0.0,0,0.0,0,0.0,0.0
▲角田大,01199,JRA,2,2,0,0.0,0.0,0.0,50.0,50.0,0.5833,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0
▲長浜鴻,01214,JRA,2,2,0,0.0,0.0,0.0,100.0,0.0,0.4688,2,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0
△小林凌大,01177,NAR,2,0,2,0.0,50.0,50.0,0.0,50.0,0.5833,0,0.0,0.0,0.0,0,0.0,1,50.0,0,0.0,0.0
△山田敬士,01173,NAR,2,0,2,0.0,0.0,0.0,0.0,100.0,0.8091,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0
△松本大,01191,JRA,2,2,0,0.0,0.0,0.0,100.0,0.0,0.5667,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0
△永野猛,01188,JRA,2,2,0,50.0,0.0,50.0,50.0,0.0,0.3125,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0
△西塚洸,01200,JRA,2,2,0,0.0,100.0,100.0,0.0,0.0,0.1604,0,0.0,0.0,0.0,2,0.0,0,0.0,0,0.0,0.0
△西塚洸二,01200,NAR,2,0,2,50.0,50.0,100.0,0.0,0.0,0.125,0,0.0,0.0,0.0,2,0.0,2,100.0,0,0.0,0.0
△鷲頭虎太,01202,NAR,2,0,2,50.0,50.0,100.0,0.0,0.0,0.1534,0,0.0,0.0,0.0,2,0.0,1,50.0,2,50.0,100.0
☆永野猛蔵,01188,NAR,2,0,2,0.0,0.0,0.0,50.0,50.0,0.7462,1,0.0,0.0,0.0,0,0.0,1,50.0,0,0.0,0.0
☆西塚洸,01200,JRA,2,2,0,0.0,0.0,0.0,50.0,0.0,0.4167,2,0.0,0.0,0.0,0,0.0,0,0.0,1,0.0,0.0
☆高杉吏,01213,JRA,2,2,0,0.0,0.0,0.0,100.0,0.0,0.3431,2,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0
ミシェ,05586,JRA,2,2,0,0.0,50.0,50.0,0.0,50.0,0.65,2,0.0,50.0,50.0,0,0.0,0,0.0,0,0.0,0.0
五十嵐 雄祐,01069,JRA,2,2,0,0.0,0.0,0.0,50.0,50.0,0.5714,1,0.0,0.0,0.0,0,0.0,0,0.0,2,0.0,0.0
伴 啓太,01149,JRA,2,2,0,0.0,0.0,0.0,0.0,100.0,0.8071,1,0.0,0.0,0.0,0,0.0,0,0.0,2,0.0,0.0
伴啓太,01149,JRA,2,2,0,0.0,50.0,50.0,0.0,50.0,0.4464,0,0.0,0.0,0.0,0,0.0,1,50.0,0,0.0,0.0
加藤博,05248,JRA,2,2,0,0.0,50.0,50.0,0.0,50.0,0.5737,0,0.0,0.0,0.0,1,0.0,0,0.0,0,0.0,0.0
吉田理人,B0116,NAR,2,0,2,0.0,0.0,0.0,100.0,0.0,0.5778,0,0.0,0.0,0.0,0,0.0,1,50.0,2,0.0,0.0
吉田理（ばんえい）,38092,NAR,2,0,2,0.0,0.0,0.0,100.0,0.0,0.5778,0,0.0,0.0,0.0,0,0.0,0,0.0,2,0.0,0.0
土田 真翔,01198,JRA,2,2,0,0.0,0.0,0.0,0.0,100.0,0.8304,0,0.0,0.0,0.0,0,0.0,0,0.0,2,0.0,0.0
坂口 智康,01211,JRA,2,2,0,0.0,0.0,0.0,50.0,0.0,0.3929,0,0.0,0.0,0.0,1,0.0,0,0.0,2,0.0,0.0
城戸義,01147,JRA,2,2,0,0.0,0.0,0.0,100.0,0.0,0.4567,1,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0
大塚海渡,01175,NAR,2,0,2,0.0,50.0,50.0,50.0,0.0,0.375,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0
大山龍,05631,JRA,2,2,0,0.0,0.0,0.0,50.0,50.0,0.5312,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0
大木天,05593,JRA,2,2,0,0.0,50.0,50.0,0.0,50.0,0.5625,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0
大野拓弥,01096,NAR,2,0,2,50.0,50.0,100.0,0.0,0.0,0.1608,0,0.0,0.0,0.0,2,0.0,1,50.0,2,50.0,100.0
宮崎北斗,01118,NAR,2,0,2,50.0,0.0,50.0,0.0,50.0,0.5032,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0
小牧 加矢太,01196,JRA,2,2,0,0.0,0.0,0.0,100.0,0.0,0.4643,0,0.0,0.0,0.0,0,0.0,0,0.0,2,0.0,0.0
嶋田純,01134,JRA,2,2,0,0.0,0.0,0.0,0.0,100.0,0.8493,1,0.0,0.0,0.0,0,0.0,0,0.0,1,0.0,0.0
川島信二,01062,NAR,2,0,2,0.0,0.0,0.0,50.0,50.0,0.5167,2,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0
松岡正海,01085,NAR,2,0,2,0.0,0.0,0.0,100.0,0.0,0.4583,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0
松本大,01191,JRA,2,2,0,50.0,0.0,50.0,0.0,50.0,0.4375,1,0.0,0.0,0.0,1,0.0,0,0.0,1,100.0,100.0
松田大,01030,JRA,2,2,0,0.0,0.0,0.0,100.0,0.0,0.4229,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0
森 一馬,01139,JRA,2,2,0,0.0,50.0,50.0,0.0,50.0,0.4714,0,0.0,0.0,0.0,1,0.0,1,50.0,2,0.0,50.0
橋木 太希,01215,JRA,2,2,0,0.0,50.0,50.0,0.0,50.0,0.4554,1,0.0,0.0,0.0,1,0.0,0,0.0,2,0.0,50.0
武士澤友,01029,NAR,2,0,2,50.0,0.0,50.0,0.0,50.0,0.4135,1,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0
水口優,01133,JRA,2,2,0,0.0,50.0,50.0,50.0,0.0,0.2812,2,0.0,50.0,50.0,0,0.0,0,0.0,0,0.0,0.0
泉谷楓,01182,JRA,2,2,0,0.0,100.0,100.0,0.0,0.0,0.1604,0,0.0,0.0,0.0,1,0.0,0,0.0,1,0.0,100.0
津村明秀,01092,NAR,2,0,2,0.0,0.0,0.0,50.0,50.0,0.5,1,0.0,0.0,0.0,0,0.0,0,0.0,1,0.0,0.0
浅野皓,05632,JRA,2,2,0,0.0,50.0,50.0,50.0,0.0,0.2188,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0
渡辺準己,a05aa,NAR,2,0,2,0.0,0.0,0.0,50.0,50.0,0.5152,2,0.0,0.0,0.0,0,0.0,0,0.0,2,0.0,0.0
神尾香,05613,JRA,2,2,0,50.0,0.0,50.0,0.0,50.0,0.4375,1,0.0,0.0,0.0,1,0.0,0,0.0,2,50.0,50.0
竹ヶ原茉,B0052,NAR,2,0,2,0.0,0.0,0.0,100.0,0.0,0.45,0,0.0,0.0,0.0,0,0.0,0,0.0,2,0.0,0.0
菅原 隆一,01129,JRA,2,2,0,0.0,0.0,0.0,50.0,50.0,0.6667,0,0.0,0.0,0.0,0,0.0,1,50.0,2,0.0,0.0
菊池一（ばんえい）,38073,NAR,2,0,2,0.0,0.0,0.0,100.0,0.0,0.45,0,0.0,0.0,0.0,0,0.0,0,0.0,2,0.0,0.0
野澤憲（船橋）,30800,NAR,2,0,2,0.0,0.0,0.0,50.0,50.0,0.625,0,0.0,0.0,0.0,0,0.0,0,0.0,2,0.0,0.0
長江慶,05635,JRA,2,2,0,0.0,0.0,0.0,100.0,0.0,0.4375,2,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0
難波剛,01066,JRA,2,2,0,0.0,0.0,0.0,50.0,50.0,0.5909,2,0.0,0.0,0.0,0,0.0,0,0.0,1,0.0,0.0
高杉吏,01213,JRA,2,2,0,0.0,100.0,100.0,0.0,0.0,0.1562,1,0.0,100.0,100.0,1,0.0,0,0.0,2,0.0,100.0
黒岩 悠,01072,JRA,2,2,0,0.0,100.0,100.0,0.0,0.0,0.2143,0,0.0,0.0,0.0,1,0.0,0,0.0,2,0.0,100.0
Ａ．シ,05115,JRA,2,2,0,0.0,50.0,50.0,50.0,0.0,0.3259,1,0.0,0.0,0.0,1,0.0,0,0.0,0,0.0,0.0
Ａ．バ,05644,JRA,2,2,0,0.0,50.0,50.0,50.0,0.0,0.3571,2,0.0,50.0,50.0,0,0.0,0,0.0,2,0.0,50.0
Ｄ．レ,05585,JRA,2,2,0,50.0,0.0,50.0,50.0,0.0,0.2098,0,0.0,0.0,0.0,2,0.0,1,50.0,2,50.0,50.0
Ｒ．キン,result,NAR,2,0,2,0.0,50.0,50.0,0.0,50.0,0.5455,2,0.0,50.0,50.0,0,0.0,0,0.0,0,0.0,0.0
Ｔ．マ,05626,JRA,2,2,0,0.0,50.0,50.0,50.0,0.0,0.2222,1,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0
▲佐藤翔,01207,JRA,1,1,0,0.0,0.0,0.0,0.0,100.0,0.9333,1,0.0,0.0,0.0,0,0.0,0,0.0,1,0.0,0.0
▲土田真,01198,JRA,1,1,0,0.0,0.0,0.0,0.0,100.0,1.0,1,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0
▲服部寿希,01172,NAR,1,0,1,0.0,100.0,100.0,0.0,0.0,0.25,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0
▲森田誠,01222,JRA,1,1,0,100.0,0.0,100.0,0.0,0.0,0.0625,0,0.0,0.0,0.0,1,0.0,0,0.0,1,100.0,100.0
▲森田誠也,01222,NAR,1,0,1,0.0,0.0,0.0,0.0,100.0,0.625,1,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0
▲横山琉人,01192,NAR,1,0,1,0.0,0.0,0.0,100.0,0.0,0.5556,0,0.0,0.0,0.0,0,0.0,1,100.0,0,0.0,0.0
▲水沼元,01201,JRA,1,1,0,0.0,0.0,0.0,0.0,100.0,1.0,0,0.0,0.0,0.0,0,0.0,0,0.0,1,0.0,0.0
▲永野猛,01188,JRA,1,1,0,0.0,0.0,0.0,100.0,0.0,0.3125,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0
▲角田大和,01186,NAR,1,0,1,0.0,100.0,100.0,0.0,0.0,0.3,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0
△小林勝太,01205,NAR,1,0,1,0.0,0.0,0.0,0.0,100.0,1.0,1,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0
△柴田裕一,01212,NAR,1,0,1,0.0,100.0,100.0,0.0,0.0,0.2857,1,0.0,100.0,100.0,0,0.0,0,0.0,1,0.0,100.0
△角田大,01186,JRA,1,1,0,0.0,0.0,0.0,100.0,0.0,0.4167,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0
△角田大和,01186,NAR,1,0,1,0.0,100.0,100.0,100.0,0.0,0.375,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0
△高杉吏麒,01213,NAR,1,0,1,0.0,100.0,100.0,0.0,0.0,0.2857,0,0.0,0.0,0.0,1,0.0,0,0.0,0,0.0,0.0
◇今村聖,01193,JRA,1,1,0,0.0,0.0,0.0,100.0,0.0,0.3125,1,0.0,0.0,0.0,0,0.0,0,0.0,1,0.0,0.0
☆亀田温心,01176,NAR,1,0,1,0.0,0.0,0.0,100.0,0.0,0.6,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0
☆永野猛,01188,JRA,1,1,0,0.0,0.0,0.0,0.0,100.0,0.875,1,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0
ザーラ,05446,JRA,1,1,0,0.0,0.0,0.0,0.0,100.0,0.7222,1,0.0,0.0,0.0,0,0.0,0,0.0,1,0.0,0.0
パート,05454,JRA,1,1,0,0.0,0.0,0.0,100.0,0.0,0.3333,1,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0
上野翔,01087,JRA,1,1,0,0.0,100.0,100.0,0.0,0.0,0.1818,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0
中山直（ばんえい）,38053,NAR,1,0,1,0.0,0.0,0.0,0.0,100.0,0.75,0,0.0,0.0,0.0,0,0.0,0,0.0,1,0.0,0.0
井上 敏樹,01151,JRA,1,1,0,0.0,0.0,0.0,100.0,0.0,0.3077,0,0.0,0.0,0.0,0,0.0,0,0.0,1,0.0,0.0
井上敏,01151,JRA,1,1,0,0.0,0.0,0.0,100.0,0.0,0.5,0,0.0,0.0,0.0,1,0.0,0,0.0,0,0.0,0.0
今村聖,01193,JRA,1,1,0,0.0,0.0,0.0,0.0,100.0,0.6667,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0
勝浦正,01025,JRA,1,1,0,0.0,0.0,0.0,0.0,100.0,0.6667,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0
北村宏司,01043,NAR,1,0,1,0.0,0.0,0.0,100.0,0.0,0.5455,1,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0
北沢伸,00691,JRA,1,1,0,0.0,0.0,0.0,100.0,0.0,0.3333,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0
吉本隆,05624,JRA,1,1,0,0.0,0.0,0.0,0.0,0.0,0.2941,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0
國分恭（JRA）,60417,NAR,1,0,1,0.0,0.0,0.0,100.0,0.0,0.5,0,0.0,0.0,0.0,0,0.0,0,0.0,1,0.0,0.0
大庭和,01061,JRA,1,1,0,100.0,0.0,100.0,0.0,0.0,0.0833,0,0.0,0.0,0.0,1,0.0,0,0.0,0,0.0,0.0
大柿一,05567,JRA,1,1,0,0.0,0.0,0.0,100.0,0.0,0.4375,1,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0
岡村裕（川崎）,30636,NAR,1,0,1,0.0,0.0,0.0,100.0,0.0,0.4167,0,0.0,0.0,0.0,0,0.0,0,0.0,1,0.0,0.0
岡田祥嗣,05429,NAR,1,0,1,0.0,0.0,0.0,100.0,0.0,0.6,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0
嶋田純次,01134,NAR,1,0,1,0.0,0.0,0.0,0.0,100.0,1.0,1,0.0,0.0,0.0,0,0.0,0,0.0,1,0.0,0.0
川原正,00815,JRA,1,1,0,0.0,0.0,0.0,100.0,0.0,0.5455,1,0.0,0.0,0.0,0,0.0,0,0.0,1,0.0,0.0
松井伸,05502,JRA,1,1,0,100.0,0.0,100.0,0.0,0.0,0.0909,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0
松田大作,01030,NAR,1,0,1,0.0,0.0,0.0,0.0,100.0,0.6667,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0
柴山雄,05243,JRA,1,1,0,0.0,0.0,0.0,0.0,100.0,0.875,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0
柴田善臣,00641,NAR,1,0,1,0.0,0.0,0.0,100.0,0.0,0.4,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0
柴田裕（JRA）,60556,NAR,1,0,1,0.0,0.0,0.0,0.0,100.0,0.875,0,0.0,0.0,0.0,0,0.0,0,0.0,1,0.0,0.0
植野貴,00727,JRA,1,1,0,0.0,100.0,100.0,0.0,0.0,0.1818,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0
江田 勇亮,01023,JRA,1,1,0,0.0,0.0,0.0,0.0,0.0,0.2857,0,0.0,0.0,0.0,0,0.0,0,0.0,1,0.0,0.0
田山旺（JRA）,60565,NAR,1,0,1,0.0,0.0,0.0,100.0,0.0,0.5556,0,0.0,0.0,0.0,0,0.0,0,0.0,1,0.0,0.0
田村 太雅,01105,JRA,1,1,0,0.0,0.0,0.0,100.0,0.0,0.5,1,0.0,0.0,0.0,0,0.0,0,0.0,1,0.0,0.0
田村太,01105,JRA,1,1,0,0.0,100.0,100.0,0.0,0.0,0.2727,1,0.0,100.0,100.0,0,0.0,0,0.0,0,0.0,0.0
真島大,05420,JRA,1,1,0,0.0,0.0,0.0,0.0,100.0,0.75,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0
石神道（JRA）,60554,NAR,1,0,1,100.0,0.0,100.0,0.0,0.0,0.125,0,0.0,0.0,0.0,0,0.0,0,0.0,1,100.0,100.0
福永祐,01014,JRA,1,1,0,0.0,100.0,100.0,0.0,0.0,0.1875,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0
竹ケ茉（ばんえい）,38067,NAR,1,0,1,0.0,0.0,0.0,100.0,0.0,0.5,0,0.0,0.0,0.0,0,0.0,0,0.0,1,0.0,0.0
米倉知（金沢）,30783,NAR,1,0,1,0.0,100.0,100.0,0.0,0.0,0.2727,0,0.0,0.0,0.0,0,0.0,0,0.0,1,0.0,100.0
舟山瑠,01221,JRA,1,1,0,0.0,0.0,0.0,0.0,100.0,0.8667,1,0.0,0.0,0.0,0,0.0,0,0.0,1,0.0,0.0
葛山晃（金沢）,30923,NAR,1,0,1,0.0,0.0,0.0,0.0,100.0,0.9,0,0.0,0.0,0.0,0,0.0,0,0.0,1,0.0,0.0
蓑島靖,01068,JRA,1,1,0,0.0,0.0,0.0,100.0,0.0,0.3333,0,0.0,0.0,0.0,0,0.0,1,100.0,0,0.0,0.0
西塚洸,01200,JRA,1,1,0,0.0,0.0,0.0,100.0,0.0,0.4167,1,0.0,0.0,0.0,0,0.0,0,0.0,1,0.0,0.0
鈴木慶,01082,JRA,1,1,0,0.0,0.0,0.0,0.0,100.0,0.6429,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0
長浜鴻（JRA）,60558,NAR,1,0,1,0.0,100.0,100.0,100.0,0.0,0.3333,0,0.0,0.0,0.0,0,0.0,1,100.0,1,0.0,100.0
阿部武（ばんえい）,38052,NAR,1,0,1,0.0,0.0,0.0,0.0,100.0,1.0,0,0.0,0.0,0.0,0,0.0,0,0.0,1,0.0,0.0
馬渕繁（笠松）,30332,NAR,1,0,1,100.0,0.0,100.0,0.0,0.0,0.1111,0,0.0,0.0,0.0,0,0.0,0,0.0,1,100.0,100.0
高田潤,01046,JRA,1,1,0,0.0,0.0,0.0,100.0,0.0,0.4286,0,0.0,0.0,0.0,1,0.0,0,0.0,1,0.0,0.0
鴨宮祥,05597,JRA,1,1,0,0.0,0.0,0.0,100.0,0.0,0.4167,1,0.0,0.0,0.0,0,0.0,0,0.0,1,0.0,0.0
鷲頭虎,01202,JRA,1,1,0,0.0,0.0,0.0,100.0,0.0,0.5625,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0
